fips,county,state,lat,long,population,combined_key
24001,Allegany,Maryland,39.62357628,-78.69280486,70416,"Allegany, Maryland"
24003,Anne Arundel,Maryland,39.00670238,-76.60329337,579234,"Anne Arundel, Maryland"
24005,Baltimore,Maryland,39.45784712,-76.62911955,827370,"Baltimore, Maryland"
24009,Calvert,Maryland,38.53961642,-76.56820632,92525,"Calvert, Maryland"
24011,Caroline,Maryland,38.87172293,-75.82904158,33406,"Caroline, Maryland"
24013,Carroll,Maryland,39.56453592,-77.02373735,168447,"Carroll, Maryland"
24015,Cecil,Maryland,39.56647682,-75.94627411,102855,"Cecil, Maryland"
24017,Charles,Maryland,38.51092331,-76.98580666,163257,"Charles, Maryland"
24019,Dorchester,Maryland,38.45413522,-76.02752426,31929,"Dorchester, Maryland"
24021,Frederick,Maryland,39.47296601,-77.39999394,259547,"Frederick, Maryland"
24023,Garrett,Maryland,39.52786077,-79.27355126,29014,"Garrett, Maryland"
24025,Harford,Maryland,39.55010644,-76.3077594,255441,"Harford, Maryland"
24027,Howard,Maryland,39.25305293,-76.93126208,325690,"Howard, Maryland"
24029,Kent,Maryland,39.24976208,-76.04741541,19422,"Kent, Maryland"
24031,Montgomery,Maryland,39.13676329,-77.20358245,1050688,"Montgomery, Maryland"
24033,Prince George's,Maryland,38.83070039,-76.8496441,909327,"Prince George's, Maryland"
24035,Queen Anne's,Maryland,39.06198912,-76.03530977,50381,"Queen Anne's, Maryland"
24037,St. Mary's,Maryland,38.30058422,-76.6062928,113510,"St. Mary's, Maryland"
24039,Somerset,Maryland,38.1163542,-75.75118623,25616,"Somerset, Maryland"
24041,Talbot,Maryland,38.76618159,-76.10882561,37181,"Talbot, Maryland"
24043,Washington,Maryland,39.60835778,-77.82002295,151049,"Washington, Maryland"
24045,Wicomico,Maryland,38.37301947,-75.62705831,103609,"Wicomico, Maryland"
24047,Worcester,Maryland,38.21274277,-75.33200012,52276,"Worcester, Maryland"
24510,Baltimore City,Maryland,39.30211911,-76.61151012,593490,"Baltimore City, Maryland"
25001,Barnstable,Massachusetts,41.72980578,-70.28854339,212990,"Barnstable, Massachusetts"
25003,Berkshire,Massachusetts,42.37428441,-73.20524838,124944,"Berkshire, Massachusetts"
25005,Bristol,Massachusetts,41.79228404,-71.10872211,565217,"Bristol, Massachusetts"
25009,Essex,Massachusetts,42.6687626,-70.94687179,789034,"Essex, Massachusetts"
25011,Franklin,Massachusetts,42.58119713,-72.58602547,70180,"Franklin, Massachusetts"
25013,Hampden,Massachusetts,42.13440424,-72.63235561,466372,"Hampden, Massachusetts"
25015,Hampshire,Massachusetts,42.33997957,-72.65898478,160830,"Hampshire, Massachusetts"
25017,Middlesex,Massachusetts,42.48607732,-71.39049229,1611699,"Middlesex, Massachusetts"
25021,Norfolk,Massachusetts,42.16073095,-71.20530408,706775,"Norfolk, Massachusetts"
25023,Plymouth,Massachusetts,41.94070556,-70.80802823,521202,"Plymouth, Massachusetts"
25025,Suffolk,Massachusetts,42.3279514,-71.07850442,803907,"Suffolk, Massachusetts"
25027,Worcester,Massachusetts,42.35026951,-71.90493363,830622,"Worcester, Massachusetts"
26001,Alcona,Michigan,44.6846864,-83.59507875,10405,"Alcona, Michigan"
26003,Alger,Michigan,46.41292944,-86.60260122,9108,"Alger, Michigan"
26005,Allegan,Michigan,42.59147037,-85.89102866,118081,"Allegan, Michigan"
26007,Alpena,Michigan,45.03477666,-83.62212411,28405,"Alpena, Michigan"
26009,Antrim,Michigan,44.99690221,-85.15503082,23324,"Antrim, Michigan"
26011,Arenac,Michigan,44.0636262,-83.89277559,14883,"Arenac, Michigan"
26013,Baraga,Michigan,46.6720582,-88.36363591,8209,"Baraga, Michigan"
26015,Barry,Michigan,42.59513984,-85.30834519,61550,"Barry, Michigan"
26017,Bay,Michigan,43.70639106,-83.98731479,103126,"Bay, Michigan"
26019,Benzie,Michigan,44.63899297,-86.01608482,17766,"Benzie, Michigan"
26021,Berrien,Michigan,41.95447397,-86.4131308,153401,"Berrien, Michigan"
26023,Branch,Michigan,41.91600556,-85.05929476,43517,"Branch, Michigan"
26025,Calhoun,Michigan,42.24633834,-85.00493569,134159,"Calhoun, Michigan"
26027,Cass,Michigan,41.91522292,-85.99405727,51787,"Cass, Michigan"
26029,Charlevoix,Michigan,45.37790017,-85.19614053,26143,"Charlevoix, Michigan"
26031,Cheboygan,Michigan,45.44787015,-84.50122149,25276,"Cheboygan, Michigan"
26033,Chippewa,Michigan,46.29552653,-84.54353449,37349,"Chippewa, Michigan"
26035,Clare,Michigan,43.98794227,-84.8481986,30950,"Clare, Michigan"
26037,Clinton,Michigan,42.94400871,-84.60145248,79595,"Clinton, Michigan"
26039,Crawford,Michigan,44.68255561,-84.61006219,14029,"Crawford, Michigan"
26041,Delta,Michigan,45.9048491,-86.9080745,35784,"Delta, Michigan"
26043,Dickinson,Michigan,46.00999672,-87.86961634,25239,"Dickinson, Michigan"
26045,Eaton,Michigan,42.59599185,-84.83740035,110268,"Eaton, Michigan"
26047,Emmet,Michigan,45.52625509,-84.89083249,33415,"Emmet, Michigan"
26049,Genesee,Michigan,43.02244215,-83.70589709,405813,"Genesee, Michigan"
26051,Gladwin,Michigan,43.98901072,-84.38774817,25449,"Gladwin, Michigan"
26053,Gogebic,Michigan,46.40862701,-89.69377193,13975,"Gogebic, Michigan"
26055,Grand Traverse,Michigan,44.69565625,-85.55585247,93088,"Grand Traverse, Michigan"
26057,Gratiot,Michigan,43.29265605,-84.60505416,40711,"Gratiot, Michigan"
26059,Hillsdale,Michigan,41.88753639,-84.59312019,45605,"Hillsdale, Michigan"
26061,Houghton,Michigan,46.89988536,-88.68495385,35684,"Houghton, Michigan"
26063,Huron,Michigan,43.83353985,-83.04078453,30981,"Huron, Michigan"
26065,Ingham,Michigan,42.59716886,-84.37472069,292406,"Ingham, Michigan"
26067,Ionia,Michigan,42.94502238,-85.07413319,64697,"Ionia, Michigan"
26069,Iosco,Michigan,44.35486835,-83.63484895,25127,"Iosco, Michigan"
26071,Iron,Michigan,46.20974132,-88.53136251,11066,"Iron, Michigan"
26073,Isabella,Michigan,43.64060976,-84.84664923,69872,"Isabella, Michigan"
26075,Jackson,Michigan,42.24807035,-84.42258681,158510,"Jackson, Michigan"
26077,Kalamazoo,Michigan,42.24542231,-85.53038622,265066,"Kalamazoo, Michigan"
26079,Kalkaska,Michigan,44.68512729,-85.09085699,18038,"Kalkaska, Michigan"
26081,Kent,Michigan,43.03197711,-85.54934642,656955,"Kent, Michigan"
26083,Keweenaw,Michigan,47.63197653,-88.41434263,2116,"Keweenaw, Michigan"
26085,Lake,Michigan,43.99050893,-85.802173,11853,"Lake, Michigan"
26087,Lapeer,Michigan,43.09052506,-83.22153148,87607,"Lapeer, Michigan"
26089,Leelanau,Michigan,44.94430054,-85.80150326,21761,"Leelanau, Michigan"
26091,Lenawee,Michigan,41.89475156,-84.06603727,98451,"Lenawee, Michigan"
26093,Livingston,Michigan,42.60302282,-83.91297209,191995,"Livingston, Michigan"
26095,Luce,Michigan,46.47227431,-85.54471223,6229,"Luce, Michigan"
26097,Mackinac,Michigan,46.07028979,-85.04980537,10799,"Mackinac, Michigan"
26099,Macomb,Michigan,42.69158356,-82.92752801,873972,"Macomb, Michigan"
26101,Manistee,Michigan,44.33352407,-86.05626916,24558,"Manistee, Michigan"
26103,Marquette,Michigan,46.4338914,-87.64043701,66699,"Marquette, Michigan"
26105,Mason,Michigan,43.99509218,-86.24988902,29144,"Mason, Michigan"
26107,Mecosta,Michigan,43.64064262,-85.32463223,43453,"Mecosta, Michigan"
26109,Menominee,Michigan,45.58038692,-87.55370409,22780,"Menominee, Michigan"
26111,Midland,Michigan,43.64330771,-84.38804374,83156,"Midland, Michigan"
26113,Missaukee,Michigan,44.33772443,-85.09256478,15118,"Missaukee, Michigan"
26115,Monroe,Michigan,41.92734151,-83.53749864,150500,"Monroe, Michigan"
26117,Montcalm,Michigan,43.31082541,-85.15252824,63888,"Montcalm, Michigan"
26119,Montmorency,Michigan,45.0275929,-84.12696227,9328,"Montmorency, Michigan"
26121,Muskegon,Michigan,43.29123859,-86.15176712,173566,"Muskegon, Michigan"
26123,Newaygo,Michigan,43.554374,-85.80070107,48980,"Newaygo, Michigan"
26125,Oakland,Michigan,42.66090111,-83.38595416,1257584,"Oakland, Michigan"
26127,Oceana,Michigan,43.64124435,-86.26726673,26467,"Oceana, Michigan"
26129,Ogemaw,Michigan,44.33481032,-84.12725175,20997,"Ogemaw, Michigan"
26131,Ontonagon,Michigan,46.6652262,-89.31390481,5720,"Ontonagon, Michigan"
26133,Osceola,Michigan,43.98992088,-85.32566756,23460,"Osceola, Michigan"
26135,Oscoda,Michigan,44.68192279,-84.12939244,8241,"Oscoda, Michigan"
26137,Otsego,Michigan,45.02085831,-84.59898295,24668,"Otsego, Michigan"
26139,Ottawa,Michigan,42.95996803,-85.9969107,291830,"Ottawa, Michigan"
26141,Presque Isle,Michigan,45.34018577,-83.91498656,12592,"Presque Isle, Michigan"
26143,Roscommon,Michigan,44.33473082,-84.61067651,24019,"Roscommon, Michigan"
26145,Saginaw,Michigan,43.33433923,-84.0513121,190539,"Saginaw, Michigan"
26147,St. Clair,Michigan,42.92655373,-82.67937954,159128,"St. Clair, Michigan"
26149,St. Joseph,Michigan,41.91441767,-85.52797979,60964,"St. Joseph, Michigan"
26151,Sanilac,Michigan,43.42406072,-82.82055898,41170,"Sanilac, Michigan"
26153,Schoolcraft,Michigan,46.19235734,-86.19972234,8094,"Schoolcraft, Michigan"
26155,Shiawassee,Michigan,42.953928,-84.14585902,68122,"Shiawassee, Michigan"
26157,Tuscola,Michigan,43.46606813,-83.41897025,52245,"Tuscola, Michigan"
26159,Van Buren,Michigan,42.25190229,-86.01939087,75677,"Van Buren, Michigan"
26161,Washtenaw,Michigan,42.253105,-83.83853204,367601,"Washtenaw, Michigan"
26163,Wayne,Michigan,42.28098405,-83.281255,1749343,"Wayne, Michigan"
26165,Wexford,Michigan,44.33853602,-85.57712739,33631,"Wexford, Michigan"
27001,Aitkin,Minnesota,46.60962049,-93.4116826,15886,"Aitkin, Minnesota"
27003,Anoka,Minnesota,45.27476015,-93.24604565,356921,"Anoka, Minnesota"
27005,Becker,Minnesota,46.93479392,-95.67158144,34423,"Becker, Minnesota"
27007,Beltrami,Minnesota,47.97373527,-94.93732139,47188,"Beltrami, Minnesota"
27009,Benton,Minnesota,45.69804958,-93.99514135,40889,"Benton, Minnesota"
27011,Big Stone,Minnesota,45.42712824,-96.41403739,4991,"Big Stone, Minnesota"
27013,Blue Earth,Minnesota,44.03554215,-94.06699781,67653,"Blue Earth, Minnesota"
27015,Brown,Minnesota,44.24205652,-94.72562874,25008,"Brown, Minnesota"
27017,Carlton,Minnesota,46.59180601,-92.67601019,35871,"Carlton, Minnesota"
27019,Carver,Minnesota,44.82017001,-93.8009918,105089,"Carver, Minnesota"
27021,Cass,Minnesota,46.95043611,-94.32603968,29779,"Cass, Minnesota"
27023,Chippewa,Minnesota,45.02343421,-95.56403693,11800,"Chippewa, Minnesota"
27025,Chisago,Minnesota,45.5021011,-92.90861945,56579,"Chisago, Minnesota"
27027,Clay,Minnesota,46.89289518,-96.48761922,64222,"Clay, Minnesota"
27029,Clearwater,Minnesota,47.57992111,-95.37790562,8818,"Clearwater, Minnesota"
27031,Cook,Minnesota,47.90504893,-90.52629546,5463,"Cook, Minnesota"
27033,Cottonwood,Minnesota,44.00715262,-95.18138802,11196,"Cottonwood, Minnesota"
27035,Crow Wing,Minnesota,46.48096553,-94.06755609,65055,"Crow Wing, Minnesota"
27037,Dakota,Minnesota,44.67172617,-93.06299363,429021,"Dakota, Minnesota"
27039,Dodge,Minnesota,44.02238415,-92.86244324,20934,"Dodge, Minnesota"
27041,Douglas,Minnesota,45.93348491,-95.45335469,38141,"Douglas, Minnesota"
27043,Faribault,Minnesota,43.67381499,-93.94787458,13653,"Faribault, Minnesota"
27045,Fillmore,Minnesota,43.67394126,-92.08980382,21067,"Fillmore, Minnesota"
27047,Freeborn,Minnesota,43.67385583,-93.34884422,30281,"Freeborn, Minnesota"
27049,Goodhue,Minnesota,44.40849741,-92.7234195,46340,"Goodhue, Minnesota"
27051,Grant,Minnesota,45.93424769,-96.01139609,5972,"Grant, Minnesota"
27053,Hennepin,Minnesota,45.00761521,-93.47694895,1265843,"Hennepin, Minnesota"
27055,Houston,Minnesota,43.67129565,-91.49143057,18600,"Houston, Minnesota"
27057,Hubbard,Minnesota,47.10778564,-94.91693868,21491,"Hubbard, Minnesota"
27059,Isanti,Minnesota,45.56181234,-93.29487636,40596,"Isanti, Minnesota"
27061,Itasca,Minnesota,47.51009045,-93.63092229,45130,"Itasca, Minnesota"
27063,Jackson,Minnesota,43.67423373,-95.15398258,9846,"Jackson, Minnesota"
27065,Kanabec,Minnesota,45.9459309,-93.29275192,16337,"Kanabec, Minnesota"
27067,Kandiyohi,Minnesota,45.1526059,-95.00586446,43199,"Kandiyohi, Minnesota"
27069,Kittson,Minnesota,48.77754106,-96.78317184,4298,"Kittson, Minnesota"
27071,Koochiching,Minnesota,48.24539665,-93.78352843,12229,"Koochiching, Minnesota"
27073,Lac qui Parle,Minnesota,44.9973857,-96.17488219,6623,"Lac qui Parle, Minnesota"
27075,Lake,Minnesota,47.64270764,-91.44557998,10641,"Lake, Minnesota"
27077,Lake of the Woods,Minnesota,48.77217001,-94.90274472,3740,"Lake of the Woods, Minnesota"
27079,Le Sueur,Minnesota,44.37136597,-93.72844721,28887,"Le Sueur, Minnesota"
27081,Lincoln,Minnesota,44.41311883,-96.26688165,5639,"Lincoln, Minnesota"
27083,Lyon,Minnesota,44.41327865,-95.83806103,25474,"Lyon, Minnesota"
27085,McLeod,Minnesota,44.82367677,-94.27287017,35893,"McLeod, Minnesota"
27087,Mahnomen,Minnesota,47.32557075,-95.80921485,5527,"Mahnomen, Minnesota"
27089,Marshall,Minnesota,48.35825983,-96.37017407,9336,"Marshall, Minnesota"
27091,Martin,Minnesota,43.67429718,-94.55099908,19683,"Martin, Minnesota"
27093,Meeker,Minnesota,45.12328869,-94.52839455,23222,"Meeker, Minnesota"
27095,Mille Lacs,Minnesota,45.93705297,-93.63236823,26277,"Mille Lacs, Minnesota"
27097,Morrison,Minnesota,46.01265363,-94.27341528,33386,"Morrison, Minnesota"
27099,Mower,Minnesota,43.67142874,-92.75234549,40062,"Mower, Minnesota"
27101,Murray,Minnesota,44.02216709,-95.76328482,8194,"Murray, Minnesota"
27103,Nicollet,Minnesota,44.35291112,-94.24710352,34274,"Nicollet, Minnesota"
27105,Nobles,Minnesota,43.67434621,-95.75329576,21629,"Nobles, Minnesota"
27107,Norman,Minnesota,47.32628443,-96.45620947,6375,"Norman, Minnesota"
27109,Olmsted,Minnesota,44.00374114,-92.40209944,158293,"Olmsted, Minnesota"
27111,Otter Tail,Minnesota,46.40846929,-95.70835255,58746,"Otter Tail, Minnesota"
27113,Pennington,Minnesota,48.06642577,-96.0370814,14119,"Pennington, Minnesota"
27115,Pine,Minnesota,46.12105238,-92.74070188,29579,"Pine, Minnesota"
27117,Pipestone,Minnesota,44.02301619,-96.25841142,9126,"Pipestone, Minnesota"
27119,Polk,Minnesota,47.77372465,-96.40134647,31364,"Polk, Minnesota"
27121,Pope,Minnesota,45.58606667,-95.44451209,11249,"Pope, Minnesota"
27123,Ramsey,Minnesota,45.01625271,-93.09872295,550321,"Ramsey, Minnesota"
27125,Red Lake,Minnesota,47.87197525,-96.09561104,4055,"Red Lake, Minnesota"
27127,Redwood,Minnesota,44.40555844,-95.25207021,15170,"Redwood, Minnesota"
27129,Renville,Minnesota,44.72836381,-94.94553734,14548,"Renville, Minnesota"
27131,Rice,Minnesota,44.3543376,-93.29658715,66972,"Rice, Minnesota"
27133,Rock,Minnesota,43.67482683,-96.25296832,9315,"Rock, Minnesota"
27135,Roseau,Minnesota,48.77501878,-95.81079919,15165,"Roseau, Minnesota"
27137,St. Louis,Minnesota,47.6048407,-92.46879855,199070,"St. Louis, Minnesota"
27139,Scott,Minnesota,44.6490231,-93.53340251,149013,"Scott, Minnesota"
27141,Sherburne,Minnesota,45.44447208,-93.77617511,97238,"Sherburne, Minnesota"
27143,Sibley,Minnesota,44.5796592,-94.23164924,14865,"Sibley, Minnesota"
27145,Stearns,Minnesota,45.55192576,-94.61078221,161075,"Stearns, Minnesota"
27147,Steele,Minnesota,44.02240351,-93.22627088,36649,"Steele, Minnesota"
27149,Stevens,Minnesota,45.58613007,-96.00163705,9805,"Stevens, Minnesota"
27151,Swift,Minnesota,45.2829032,-95.68264092,9266,"Swift, Minnesota"
27153,Todd,Minnesota,46.06996226,-94.89785296,24664,"Todd, Minnesota"
27155,Traverse,Minnesota,45.77298854,-96.47062949,3259,"Traverse, Minnesota"
27157,Wabasha,Minnesota,44.28424356,-92.23121312,21627,"Wabasha, Minnesota"
27159,Wadena,Minnesota,46.58589171,-94.96968506,13682,"Wadena, Minnesota"
27161,Waseca,Minnesota,44.02211116,-93.58720034,18612,"Waseca, Minnesota"
27163,Washington,Minnesota,45.03864533,-92.88429635,262440,"Washington, Minnesota"
27165,Watonwan,Minnesota,43.97823903,-94.61413846,10897,"Watonwan, Minnesota"
27167,Wilkin,Minnesota,46.35721532,-96.4684375,6207,"Wilkin, Minnesota"
27169,Winona,Minnesota,43.98772283,-91.78081305,50484,"Winona, Minnesota"
27171,Wright,Minnesota,45.17297924,-93.96234781,138377,"Wright, Minnesota"
27173,Yellow Medicine,Minnesota,44.71710183,-95.86842453,9709,"Yellow Medicine, Minnesota"
28001,Adams,Mississippi,31.47669768,-91.35326037,30693,"Adams, Mississippi"
28003,Alcorn,Mississippi,34.88084463,-88.57996173,36953,"Alcorn, Mississippi"
28005,Amite,Mississippi,31.17467303,-90.80501621,12297,"Amite, Mississippi"
28007,Attala,Mississippi,33.08658803,-89.57838564,18174,"Attala, Mississippi"
28009,Benton,Mississippi,34.81681228,-89.18945516,8259,"Benton, Mississippi"
28011,Bolivar,Mississippi,33.79696941,-90.87372121,30628,"Bolivar, Mississippi"
28013,Calhoun,Mississippi,33.93683395,-89.33686647,14361,"Calhoun, Mississippi"
28015,Carroll,Mississippi,33.44834567,-89.91994479,9947,"Carroll, Mississippi"
28017,Chickasaw,Mississippi,33.91983202,-88.9481545,17103,"Chickasaw, Mississippi"
28019,Choctaw,Mississippi,33.34598242,-89.24809382,8210,"Choctaw, Mississippi"
